Date,State,District,Pincode,Age_0_5,Age_5_17,Age_18_greater
01-04-2025,Bihar,Sitamarhi,843317,356,248,52
01-04-2025,Rajasthan,Pali,306421,138,38,11
01-04-2025,Uttar Pradesh,Kanpur Dehat,209303,204,122,10
01-04-2025,Assam,Chirang,783393,77,50,26
01-04-2025,Uttar Pradesh,Etah,207001,724,354,13
01-04-2025,Rajasthan,Sirohi,307026,279,148,47
01-04-2025,Maharashtra,Nanded,431704,66,12,10
01-04-2025,Uttar Pradesh,Meerut,250002,809,355,22
01-04-2025,Uttar Pradesh,Kanpur Nagar,208027,136,173,10
01-04-2025,Uttar Pradesh,Siddharthnagar,272206,288,260,23
01-04-2025,Maharashtra,Satara,415523,192,26,18
01-04-2025,Karnataka,Bengaluru,560099,152,27,15
01-04-2025,Uttar Pradesh,Kanpur Nagar,209214,93,131,17
01-04-2025,Assam,Hojai,782442,116,34,15
01-04-2025,West Bengal,Alipurduar,735204,18,36,16
01-04-2025,Uttar Pradesh,Saharanpur,247001,1136,436,19
01-04-2025,Gujarat,Vadodara,390011,58,16,13
01-04-2025,Uttar Pradesh,Unnao,209801,723,429,19
01-04-2025,Uttar Pradesh,Gautam Buddha Nagar,201310,126,219,14
01-04-2025,Assam,Sibsagar,785697,52,17,12
01-04-2025,Assam,Baksa,781344,31,29,16
01-04-2025,Uttar Pradesh,Rampur,244901,894,333,19
01-04-2025,Assam,South Salmara Mankachar,783131,74,59,18
01-04-2025,Madhya Pradesh,Betul,460001,193,20,10
01-04-2025,Gujarat,The Dangs,394716,85,13,22
01-04-2025,Assam,West Karbi Anglong,782486,44,219,21
01-04-2025,Assam,West Karbi Anglong,782450,11,31,11
01-04-2025,Assam,Chirang,783394,20,32,32
01-04-2025,Uttar Pradesh,Kanpur Nagar,209401,43,70,23
01-04-2025,Assam,Karbi Anglong,782482,74,76,27
01-04-2025,Madhya Pradesh,Chhatarpur,471301,87,38,10
01-04-2025,Delhi,South West Delhi,110061,50,20,11
01-04-2025,Gujarat,Surat,395005,119,20,22
01-04-2025,Bihar,Patna,800023,14,45,19
01-04-2025,Assam,Kamrup Metro,782403,45,12,14
01-04-2025,Assam,Karimganj,788737,67,105,10
01-04-2025,Assam,Kamrup Metro,781012,20,34,26
01-04-2025,Uttar Pradesh,Amroha,244221,434,135,11
01-04-2025,Rajasthan,Dholpur,328021,290,98,13
01-04-2025,Uttar Pradesh,Gonda,271311,61,45,12
01-04-2025,Gujarat,Rajkot,360055,125,19,13
01-04-2025,Bihar,Patna,800004,22,85,19
01-04-2025,Assam,Nagaon,782124,331,125,12
01-04-2025,Delhi,South Delhi,110017,151,35,12
01-04-2025,Gujarat,Banaskantha,385530,24,33,22
01-04-2025,Tripura,West Tripura,799035,68,31,12
01-04-2025,Karnataka,Bengaluru,560037,126,46,118
01-04-2025,Meghalaya,East Jaintia Hills,793160,234,255,86
01-04-2025,Uttar Pradesh,Bareilly,243201,1264,288,11
01-04-2025,Assam,Dibrugarh,786602,18,21,44
01-04-2025,Gujarat,Morbi,363650,89,10,12
01-04-2025,Assam,Udalguri,784508,20,18,22
01-04-2025,Maharashtra,Raigad,410206,242,72,21
01-04-2025,Bihar,East Champaran,845301,129,228,14
01-04-2025,Uttar Pradesh,Sitapur,261205,381,231,28
01-04-2025,Meghalaya,South West Khasi Hills,793106,31,102,73
01-04-2025,Rajasthan,Bundi,323022,60,36,14
01-04-2025,Assam,Dibrugarh,786191,17,15,14
01-04-2025,Assam,Dibrugarh,786610,14,15,24
01-04-2025,Uttar Pradesh,Bareilly,243503,825,308,11
01-04-2025,Assam,Tinsukia,786182,54,81,16
01-04-2025,West Bengal,Uttar Dinajpur,733134,484,109,27
01-04-2025,Rajasthan,Jaipur,302003,351,64,15
01-04-2025,Maharashtra,Solapur,413304,278,38,21
01-05-2025,Rajasthan,Alwar,301001,610,179,10
01-05-2025,Maharashtra,Jalgaon,425001,318,56,24
01-05-2025,Bihar,Bhagalpur,813209,249,224,11
01-05-2025,Karnataka,Bengaluru,560058,91,33,17
01-05-2025,Gujarat,Gandhinagar,382721,251,28,16
01-05-2025,Karnataka,Bengaluru,560067,75,63,45
01-05-2025,Meghalaya,West Garo Hills,794101,17,45,27
01-05-2025,Gujarat,Surat,394180,78,22,10
01-05-2025,Maharashtra,Nandurbar,425414,181,94,11
01-05-2025,Bihar,Gaya,805131,28,187,12
01-05-2025,Madhya Pradesh,Bhind,477001,449,132,20
01-05-2025,Assam,Golaghat,785603,35,30,20
01-05-2025,Uttar Pradesh,Aligarh,202132,98,50,17
01-05-2025,Bihar,East Champaran,845302,207,386,26
01-05-2025,Uttar Pradesh,Aligarh,202122,135,86,11
01-05-2025,West Bengal,Kolkata,700014,90,78,10
01-05-2025,Meghalaya,East Khasi Hills,793016,12,14,23
01-05-2025,Maharashtra,Nandurbar,425432,70,40,10
01-05-2025,Karnataka,Bengaluru,560043,127,102,58
01-05-2025,Meghalaya,East Khasi Hills,793012,37,127,113
01-05-2025,Delhi,North West Delhi,110040,170,141,12
01-05-2025,Karnataka,Bengaluru,560035,101,70,60
01-05-2025,Assam,Lakhimpur,787052,40,31,19
01-05-2025,Punjab,Hoshiarpur,146001,197,48,18
01-05-2025,Maharashtra,Mumbai Suburban,400072,96,45,52
01-05-2025,Bihar,Gaya,823001,112,506,10
01-05-2025,Assam,Karbi Anglong,782441,99,326,21
01-05-2025,Chhattisgarh,Sukma,494122,178,55,19
01-05-2025,Uttar Pradesh,Siddharthnagar,272192,123,288,14
01-05-2025,Karnataka,Bengaluru,560048,48,51,27
01-05-2025,Assam,Sonitpur,784182,55,160,38
01-05-2025,Haryana,Gurgaon,122001,512,143,13
01-05-2025,Meghalaya,East Khasi Hills,793015,75,393,347
01-05-2025,Bihar,West Champaran,845455,303,406,37
01-05-2025,Bihar,Gopalganj,841428,210,276,16
01-05-2025,Meghalaya,East Khasi Hills,793009,19,97,108
01-05-2025,Karnataka,Bengaluru,560077,102,95,41
01-05-2025,Punjab,Amritsar,143001,664,284,26
01-05-2025,Meghalaya,East Khasi Hills,793010,65,149,75
01-05-2025,Madhya Pradesh,Panna,488001,140,71,13
01-05-2025,Karnataka,Bengaluru,560045,187,65,15
01-05-2025,West Bengal,Kolkata,700023,109,98,14
01-05-2025,Assam,Karbi Anglong,782460,35,273,32
01-05-2025,Maharashtra,Nashik,423401,97,14,45
01-05-2025,Meghalaya,West Garo Hills,794002,60,152,208
01-05-2025,Gujarat,Devbhumi Dwarka,361310,36,13,13
01-05-2025,Uttar Pradesh,Agra,282005,192,173,10
01-05-2025,Gujarat,Dahod,389151,162,156,185
01-05-2025,Bihar,Sitamarhi,843315,105,113,15
01-05-2025,Gujarat,Ahmedabad,380001,171,61,13
01-05-2025,Uttar Pradesh,Fatehpur,212601,274,224,11
01-05-2025,Assam,Tinsukia,786125,34,45,26
01-05-2025,Bihar,East Champaran,845303,168,524,42
01-05-2025,Maharashtra,Nanded,431712,171,16,22
01-05-2025,Bihar,Gaya,824235,39,233,13
01-05-2025,Gujarat,Banaskantha,385535,325,125,25
01-05-2025,Maharashtra,Nagpur,440034,166,18,12
01-05-2025,Gujarat,Valsad,396065,277,101,20
01-05-2025,Gujarat,Banaskantha,385135,46,30,10
01-05-2025,Assam,Golaghat,785612,146,160,54
01-05-2025,Bihar,Sitamarhi,843324,615,417,92
01-05-2025,Maharashtra,Mumbai Suburban,400065,30,12,10
01-05-2025,Assam,Kamrup,781121,27,12,12
01-05-2025,Bihar,Madhubani,847226,366,231,16
01-05-2025,Uttar Pradesh,Kanpur Nagar,208010,149,93,11
01-05-2025,Karnataka,Bangalore Rural,560067,49,15,12
01-05-2025,Bihar,West Champaran,845106,260,257,14
01-05-2025,Uttar Pradesh,Banda,210125,142,180,11
01-05-2025,Meghalaya,South West Khasi Hills,793119,19,49,34
01-05-2025,Bihar,Bhagalpur,853205,210,164,11
01-05-2025,Assam,Udalguri,784190,23,15,35
01-05-2025,Uttar Pradesh,Bahraich,271801,251,211,13
01-05-2025,Assam,Jorhat,785635,17,24,13
01-05-2025,Bihar,Bhagalpur,853201,137,95,14
01-05-2025,Rajasthan,Jodhpur,342001,595,190,15
01-05-2025,Chhattisgarh,Bijapur,494447,87,103,48
01-05-2025,Manipur,Bishnupur,795134,26,25,12
01-05-2025,Meghalaya,East Jaintia Hills,793200,93,166,174
01-05-2025,Assam,Bongaigaon,783384,110,41,15
01-05-2025,Karnataka,Bengaluru,560091,163,46,17
01-05-2025,Gujarat,Banaskantha,385566,71,37,19
01-05-2025,Maharashtra,Solapur,413006,160,34,16
01-05-2025,Gujarat,Rajkot,360002,213,47,20
01-05-2025,Meghalaya,East Khasi Hills,793111,30,79,48
01-05-2025,Gujarat,Rajkot,360004,215,50,40
01-05-2025,West Bengal,Cooch Behar,736135,384,244,21
01-05-2025,Gujarat,Dahod,389175,55,21,10
01-05-2025,Karnataka,Bangalore Rural,562114,127,20,17
01-05-2025,Bihar,Sitamarhi,843332,142,131,26
01-05-2025,Uttar Pradesh,Kanpur Nagar,209210,116,85,12
01-05-2025,Uttarakhand,Dehradun,248001,477,135,12
01-05-2025,Uttar Pradesh,Lucknow,226008,90,86,13
01-05-2025,Madhya Pradesh,Khargone,451441,304,131,13
01-05-2025,Meghalaya,East Khasi Hills,793021,30,48,63
01-05-2025,Meghalaya,East Khasi Hills,793108,41,51,70
01-05-2025,Meghalaya,East Khasi Hills,793001,48,125,50
01-05-2025,Assam,Goalpara,783101,94,118,19
01-05-2025,Bihar,West Champaran,845449,312,476,18
01-05-2025,Uttar Pradesh,Unnao,209861,192,140,10
01-05-2025,Gujarat,Panchmahals,389120,69,10,15
01-05-2025,Gujarat,Patan,384240,59,13,13
01-05-2025,Madhya Pradesh,Khandwa,450661,47,21,10
01-05-2025,Uttar Pradesh,Pilibhit,262001,781,309,11
01-05-2025,Gujarat,Panchmahals,389001,195,54,32
01-05-2025,Assam,Dibrugarh,786612,16,12,12
01-05-2025,Maharashtra,Yavatmal,445204,196,58,11
01-05-2025,West Bengal,Darjeeling,734105,10,17,22
01-05-2025,Maharashtra,Yavatmal,445205,85,14,19
01-05-2025,Madhya Pradesh,Barwani,451447,431,204,20
01-05-2025,Bihar,Saharsa,852127,334,295,13
01-05-2025,Gujarat,Ahmedabad,380005,62,16,11
01-05-2025,Uttar Pradesh,Ghaziabad,201001,668,506,13
01-05-2025,Gujarat,Patan,384265,166,40,12
01-05-2025,Assam,Karimganj,788712,71,67,62
01-05-2025,Meghalaya,South Garo Hills,794114,23,36,18
01-05-2025,Punjab,Ludhiana,141003,210,86,10
01-05-2025,Karnataka,Bengaluru,560047,40,26,13
01-05-2025,West Bengal,Kalimpong,734301,12,39,27
01-05-2025,Madhya Pradesh,Jhabua,457661,308,316,10
01-05-2025,Meghalaya,East Khasi Hills,793110,91,298,155
01-05-2025,Meghalaya,North Garo Hills,794002,65,168,91
01-05-2025,Assam,Tinsukia,786181,31,16,21
01-05-2025,Uttar Pradesh,Deoria,274202,160,197,10
01-05-2025,Meghalaya,Ri Bhoi,793103,57,140,120
01-05-2025,West Bengal,Darjeeling,734429,83,52,17
01-05-2025,Assam,Karimganj,788722,52,32,10
01-05-2025,Uttar Pradesh,Agra,282006,380,273,16
01-05-2025,Assam,Kamrup,781123,32,25,14
01-05-2025,Assam,Sibsagar,785640,33,20,27
01-05-2025,Maharashtra,Nanded,431604,212,64,17
01-05-2025,Gujarat,Banaskantha,385110,56,126,31
01-05-2025,Meghalaya,West Khasi Hills,793119,239,888,544
01-05-2025,Delhi,East Delhi,110051,185,67,19
01-05-2025,Uttar Pradesh,Aligarh,202136,58,39,10
01-05-2025,Delhi,North West Delhi,110034,198,110,13
01-05-2025,Bihar,Madhubani,847232,150,155,19
01-05-2025,Maharashtra,Mumbai Suburban,400080,43,14,13
01-05-2025,Meghalaya,West Garo Hills,794105,71,54,65
01-05-2025,Assam,Dibrugarh,786001,43,18,30
01-05-2025,Bihar,Patna,800111,19,70,11
01-05-2025,Assam,Dhemaji,787057,62,32,27
01-05-2025,Bihar,Madhubani,847305,61,42,10
01-05-2025,Madhya Pradesh,Ashok Nagar,473331,161,40,19
01-05-2025,Assam,Karimganj,788709,34,22,43
01-05-2025,Uttar Pradesh,Ghaziabad,201012,53,77,11
01-05-2025,Punjab,Kapurthala,144401,113,40,15
01-05-2025,Bihar,Muzaffarpur,842002,239,219,19
01-05-2025,West Bengal,Nadia,741501,168,35,11
01-05-2025,Bihar,West Champaran,845454,238,526,10
01-05-2025,Assam,Lakhimpur,787032,49,25,44
01-05-2025,Gujarat,Panchmahals,389365,47,19,14
01-05-2025,Maharashtra,Mumbai Suburban,400095,86,49,18
01-05-2025,Jammu and Kashmir,Baramula,193201,136,39,12
01-05-2025,Uttar Pradesh,Budaun,243638,222,228,11
01-05-2025,Meghalaya,East Garo Hills,794110,71,164,92
01-05-2025,Assam,Golaghat,785601,148,210,21
01-05-2025,Uttar Pradesh,Bahraich,271855,426,391,40
01-05-2025,Gujarat,Anand,388001,111,22,10
01-05-2025,Karnataka,Bengaluru,560075,23,20,11
01-05-2025,Bihar,Arwal,804401,43,156,10
01-05-2025,Uttar Pradesh,Agra,283123,133,33,12
01-05-2025,Meghalaya,West Khasi Hills,793120,167,215,379
01-05-2025,Meghalaya,West Jaintia Hills,793151,66,276,218
01-05-2025,Gujarat,Rajkot,360005,158,41,41
01-05-2025,Bihar,Gopalganj,841405,175,219,11
01-05-2025,Maharashtra,Parbhani,431506,99,18,11
01-05-2025,West Bengal,Darjeeling,734003,119,87,20
01-05-2025,Uttar Pradesh,Rampur,244921,322,214,12
01-05-2025,Gujarat,The Dangs,394710,114,17,14
01-05-2025,Gujarat,Dahod,389152,58,61,56
01-05-2025,Meghalaya,Ri Bhoi,793105,69,154,161
01-05-2025,Maharashtra,Washim,444505,198,20,10
01-05-2025,Bihar,Sitamarhi,843319,165,57,10
01-05-2025,Bihar,West Champaran,845438,474,701,27
01-05-2025,Meghalaya,West Garo Hills,794109,104,89,66
01-05-2025,Gujarat,Banaskantha,385001,219,112,16
01-05-2025,Meghalaya,East Garo Hills,794111,109,284,175
01-05-2025,Assam,Marigaon,782411,84,154,16
01-05-2025,Uttar Pradesh,Bijnor,246725,352,164,11
01-05-2025,Meghalaya,South Garo Hills,794005,22,128,77
01-05-2025,Madhya Pradesh,Morena,476444,76,66,31
01-05-2025,Gujarat,Dahod,389154,37,76,93
01-05-2025,Assam,Goalpara,783132,50,17,13
01-05-2025,Tamil Nadu,Cuddalore,607106,120,11,10
01-05-2025,Gujarat,Rajkot,360050,148,23,12
01-05-2025,Uttar Pradesh,Shahjahanpur,242127,194,212,24
01-05-2025,Uttar Pradesh,Meerut,250001,570,334,17
01-05-2025,Gujarat,Chhotaudepur,391160,66,29,13
01-05-2025,West Bengal,Nadia,741313,55,15,19
01-05-2025,Karnataka,Bengaluru,560084,24,13,13
01-05-2025,Gujarat,Morbi,363621,164,38,26
01-05-2025,Karnataka,Bengaluru,560008,20,20,12
01-05-2025,Maharashtra,Pune,410504,52,11,10
01-05-2025,Gujarat,Rajkot,360006,79,18,21
01-05-2025,Assam,Tinsukia,786171,53,44,27
01-05-2025,Uttar Pradesh,Sultanpur,228001,209,205,10
01-05-2025,West Bengal,Uttar Dinajpur,733156,242,103,11
01-05-2025,Karnataka,Bengaluru,560066,92,63,43
01-05-2025,Uttar Pradesh,Shrawasti,271831,201,291,12
01-05-2025,Assam,Nalbari,781369,44,25,14
01-05-2025,Gujarat,Banaskantha,385575,74,29,19
01-05-2025,Meghalaya,East Khasi Hills,793019,14,16,18
01-05-2025,Delhi,East Delhi,110092,485,213,36
01-05-2025,Gujarat,Dahod,389170,107,96,19
01-05-2025,Bihar,Bhagalpur,813210,269,284,19
01-05-2025,Gujarat,Ahmedabad,382345,119,55,15
01-05-2025,Gujarat,Dahod,389146,24,17,20
01-05-2025,Uttar Pradesh,Maharajganj,273303,136,303,12
01-05-2025,Bihar,Madhubani,847108,198,381,26
01-05-2025,Karnataka,Bengaluru,560102,44,35,25
01-05-2025,Karnataka,Bengaluru,560100,129,105,29
01-05-2025,Punjab,Kapurthala,144601,120,27,81
01-05-2025,Uttar Pradesh,Chandauli,232103,214,191,14
01-05-2025,Delhi,Central Delhi,110055,155,83,10
01-05-2025,Bihar,Sitamarhi,843330,163,154,80
01-05-2025,Meghalaya,West Jaintia Hills,793109,63,167,106
01-05-2025,Haryana,Faridabad,121001,460,87,13
01-05-2025,Meghalaya,Ri Bhoi,793102,99,323,235
01-05-2025,Bihar,Muzaffarpur,843108,54,118,15
01-05-2025,Maharashtra,Thane,400612,381,264,17
01-05-2025,Gujarat,Gir Somnath,362560,100,40,14
01-05-2025,Gujarat,Banaskantha,385120,124,115,18
01-05-2025,Maharashtra,Mumbai Suburban,400097,66,40,26
01-05-2025,Maharashtra,Thane,400601,80,30,14
01-05-2025,Madhya Pradesh,Dewas,455001,518,87,17
01-05-2025,West Bengal,North 24 Parganas,743145,74,52,12
01-05-2025,Bihar,Muzaffarpur,842004,115,95,13
01-05-2025,Tamil Nadu,Coimbatore,641402,59,19,11
01-05-2025,Karnataka,Bengaluru,560076,95,81,21
01-05-2025,Uttar Pradesh,Agra,282001,845,488,22
01-05-2025,Maharashtra,Mumbai Suburban,400070,85,40,11
01-05-2025,Maharashtra,Pune,411006,74,22,10
01-05-2025,Meghalaya,South West Garo Hills,794105,158,96,66
01-05-2025,Meghalaya,South Garo Hills,794102,33,123,55
01-05-2025,Madhya Pradesh,Bhind,477116,157,81,16
01-05-2025,Assam,Tinsukia,786174,10,18,27
01-05-2025,Uttar Pradesh,Banda,210001,314,279,29
01-05-2025,Assam,North Cachar Hills,788819,25,39,13
01-05-2025,Karnataka,Bengaluru,560032,118,57,25
01-05-2025,Gujarat,Dahod,389155,72,97,57
01-05-2025,Bihar,East Champaran,845305,131,190,32
01-05-2025,Uttar Pradesh,Kanpur Nagar,208001,471,485,23
01-05-2025,West Bengal,Uttar Dinajpur,733201,317,215,10
01-05-2025,West Bengal,Jalpaiguri,735224,121,49,10
01-05-2025,Mizoram,Saiha,796911,19,25,12
01-05-2025,Assam,Darrang,784145,87,53,308
01-05-2025,Uttar Pradesh,Lucknow,226003,447,375,23
01-05-2025,Gujarat,Dahod,389180,83,113,27
01-05-2025,Gujarat,Navsari,396445,122,21,15
01-05-2025,West Bengal,Jalpaiguri,735218,75,53,14
01-05-2025,Uttar Pradesh,Lucknow,226005,71,99,12
01-05-2025,Kerala,Kollam,691532,34,12,10
01-05-2025,Bihar,Sitamarhi,843331,590,286,24
01-05-2025,Uttar Pradesh,Gautam Buddha Nagar,201306,284,281,14
01-05-2025,Assam,Kamrup Metro,782402,35,18,36
01-05-2025,Assam,Sibsagar,785684,19,11,16
01-05-2025,Bihar,East Champaran,845401,235,645,17
01-05-2025,Assam,Kokrajhar,783360,152,99,15
01-05-2025,Uttar Pradesh,Bahraich,271881,131,232,21
01-05-2025,Gujarat,Vadodara,390019,158,78,10
01-05-2025,Gujarat,Jamnagar,361001,179,29,10
01-05-2025,Assam,Udalguri,784114,44,25,14
01-05-2025,Bihar,Sitamarhi,843313,105,122,12
01-05-2025,Assam,Goalpara,783120,48,31,15
01-05-2025,West Bengal,Uttar Dinajpur,733202,649,340,13
01-05-2025,Maharashtra,Pune,410502,57,10,21
01-05-2025,Assam,Udalguri,784113,15,21,47
01-05-2025,Meghalaya,East Khasi Hills,793113,56,129,56
01-05-2025,Maharashtra,Mumbai Suburban,400064,43,12,14
01-05-2025,Bihar,East Champaran,845304,178,96,14
01-05-2025,Meghalaya,East Khasi Hills,793008,11,44,54
01-05-2025,Nagaland,Peren,797110,148,119,15
01-05-2025,Gujarat,Mahesana,384001,178,26,13
01-05-2025,Karnataka,Bengaluru,560061,70,37,11
01-05-2025,Karnataka,Bengaluru,560049,89,61,16
01-05-2025,Gujarat,Ahmedabad,380026,121,47,12
01-05-2025,Assam,Karbi Anglong,782461,36,191,20
01-05-2025,Uttar Pradesh,Prayagraj,211003,23,45,19
01-05-2025,Maharashtra,Mumbai Suburban,400071,34,15,11
01-05-2025,Assam,Kamrup,781136,215,198,83
01-05-2025,Uttar Pradesh,Lalitpur,284404,138,71,10
01-05-2025,Assam,Marigaon,782410,46,65,13
01-05-2025,Gujarat,Dahod,389130,25,10,25
01-05-2025,Uttar Pradesh,Siddharthnagar,272201,54,88,11
01-05-2025,Madhya Pradesh,Barwani,451666,838,374,11
01-05-2025,Uttar Pradesh,Aligarh,202001,1061,847,44
01-05-2025,Punjab,Gurdaspur,143521,114,20,13
01-05-2025,Gujarat,Chhotaudepur,391165,61,32,15
01-05-2025,Assam,Kamrup,781380,29,11,13
01-05-2025,Meghalaya,South Garo Hills,794103,15,79,32
01-05-2025,Maharashtra,Mumbai Suburban,400043,183,117,24
01-05-2025,Bihar,East Champaran,845415,192,377,12
01-05-2025,Punjab,Patiala,147001,456,125,23
01-05-2025,Meghalaya,East Khasi Hills,793005,25,80,66
01-05-2025,Karnataka,Bengaluru,560097,77,39,12
01-05-2025,Assam,Kamrup,781127,58,62,18
01-05-2025,Assam,Udalguri,784514,51,23,18
01-05-2025,Gujarat,Ahmedabad,382340,40,35,12
01-05-2025,Assam,Kamrup,781141,81,45,14
01-05-2025,Meghalaya,South West Khasi Hills,793114,93,114,103
01-05-2025,Uttar Pradesh,Etah,207302,360,96,12
01-05-2025,Meghalaya,West Garo Hills,794104,286,236,140
01-05-2025,Madhya Pradesh,Gwalior,474006,338,108,18
01-05-2025,Uttar Pradesh,Ghaziabad,201002,161,164,13
01-05-2025,Assam,Udalguri,784507,32,58,22
01-05-2025,Gujarat,The Dangs,394716,60,32,24
01-05-2025,Uttar Pradesh,Rampur,244901,982,486,15
01-05-2025,Assam,Kamrup,781137,110,73,49
01-05-2025,Assam,West Karbi Anglong,782486,39,216,11
01-05-2025,Delhi,South West Delhi,110061,32,33,12
01-05-2025,West Bengal,Dakshin Dinajpur,733121,179,42,14
01-05-2025,Assam,Karbi Anglong,782482,47,51,34
01-05-2025,Uttar Pradesh,Aligarh,202126,88,48,11
01-05-2025,Bihar,Katihar,854105,270,215,10
01-05-2025,Assam,Golaghat,785615,38,27,19
01-05-2025,Maharashtra,Parbhani,431401,326,72,21
01-05-2025,Assam,Kamrup Metro,781012,32,24,17
01-05-2025,Meghalaya,East Jaintia Hills,793160,32,82,82
01-05-2025,Uttar Pradesh,Bareilly,243201,750,246,15
01-05-2025,Gujarat,Ahmedabad,380051,92,54,12
01-05-2025,Karnataka,Bengaluru,560037,81,61,57
01-05-2025,Assam,Dibrugarh,786602,11,25,30
01-05-2025,Uttar Pradesh,Kheri,262804,403,246,10
01-05-2025,West Bengal,Uttar Dinajpur,733207,656,680,29
01-05-2025,Gujarat,Bharuch,392001,198,23,10
01-05-2025,Uttar Pradesh,Bijnor,246701,557,148,11
01-05-2025,Uttar Pradesh,Sitapur,261205,308,222,21
01-05-2025,Bihar,East Champaran,845301,152,309,17
01-05-2025,Meghalaya,South West Khasi Hills,793106,23,29,63
01-05-2025,Mizoram,Lunglei,796701,136,31,16
01-05-2025,Maharashtra,Solapur,413304,271,52,25
01-05-2025,Assam,Tinsukia,786182,34,55,38
01-05-2025,Assam,Dibrugarh,786610,31,15,38
01-05-2025,Assam,Golaghat,785614,112,108,33
01-05-2025,Delhi,South Delhi,110017,118,54,17
01-05-2025,Madhya Pradesh,Indore,452001,519,111,18
01-05-2025,Haryana,Mewat,122508,1169,147,11
01-05-2025,Uttar Pradesh,Gorakhpur,273008,34,105,19
01-05-2025,Madhya Pradesh,Barwani,451449,190,77,11
01-05-2025,Assam,Baksa,781372,37,25,20
01-05-2025,Rajasthan,Jaipur,302013,120,70,10
01-05-2025,Assam,Sibsagar,785685,43,12,44
01-05-2025,Gujarat,Kheda,387001,89,18,33
01-05-2025,Uttar Pradesh,Bahraich,271865,282,494,61
01-05-2025,Karnataka,Bengaluru,560078,96,64,14
01-05-2025,Karnataka,Bengaluru,560093,14,20,15
01-05-2025,Delhi,West Delhi,110059,1094,373,140
01-05-2025,Assam,Karimganj,788724,88,116,23
01-05-2025,Meghalaya,West Garo Hills,794005,28,45,72
01-05-2025,Gujarat,Sabarkantha,383001,90,41,11
01-05-2025,West Bengal,North 24 Parganas,743263,169,68,14
01-05-2025,Uttar Pradesh,Banda,210126,86,118,17
01-05-2025,Gujarat,Rajkot,360003,275,51,16
01-05-2025,Madhya Pradesh,Barwani,451551,655,350,13
01-05-2025,Uttar Pradesh,Bahraich,271902,155,231,16
01-05-2025,Assam,Goalpara,783126,19,22,12
01-05-2025,Uttar Pradesh,Varanasi,221001,398,651,13
01-05-2025,Meghalaya,East Khasi Hills,793002,30,43,39
01-05-2025,Meghalaya,South Garo Hills,794107,12,22,10
01-05-2025,Bihar,Gaya,824236,71,357,20
01-05-2025,West Bengal,Cooch Behar,736165,182,61,28
01-05-2025,Tamil Nadu,Pudukkottai,614616,143,34,13
01-05-2025,Manipur,Imphal West,795001,44,37,25
01-05-2025,Maharashtra,Hingoli,431513,246,31,34
01-05-2025,Uttar Pradesh,Gorakhpur,273001,95,247,22
01-05-2025,Maharashtra,Palghar,401209,162,155,14
01-05-2025,Bihar,Bhagalpur,853204,313,289,18
01-05-2025,Gujarat,Surat,395004,406,183,14
01-05-2025,Delhi,Central Delhi,110003,53,22,10
01-05-2025,Uttar Pradesh,Kheri,262902,177,150,11
01-05-2025,Assam,Barpeta,781309,90,83,10
01-05-2025,Assam,Kamrup,781354,85,48,23
01-05-2025,Maharashtra,Thane,421503,159,95,19
01-05-2025,Maharashtra,Mumbai Suburban,400078,58,22,11
01-05-2025,Meghalaya,East Khasi Hills,793022,10,44,46
01-05-2025,Madhya Pradesh,Burhanpur,450331,577,130,12
01-05-2025,Uttar Pradesh,Kheri,261505,252,291,12
01-05-2025,Maharashtra,Beed,431122,366,63,15
01-05-2025,Mizoram,Saiha,796901,40,36,51
01-05-2025,Karnataka,Bengaluru,560064,157,83,29
01-05-2025,Uttar Pradesh,Shahjahanpur,242001,758,522,13
01-05-2025,Gujarat,Banaskantha,385310,136,101,27
01-05-2025,Maharashtra,Thane,401107,270,145,26
01-05-2025,Karnataka,Bengaluru,560029,42,26,14
01-05-2025,Assam,Tinsukia,786170,36,19,10
01-05-2025,Gujarat,Jamnagar,361006,93,20,21
01-05-2025,Maharashtra,Pune,413801,51,21,10
01-05-2025,Assam,Dhemaji,787058,16,14,14
01-05-2025,Gujarat,Jamnagar,361002,31,10,11
01-05-2025,Uttar Pradesh,Meerut,250002,1093,812,21
01-05-2025,Uttar Pradesh,Siddharthnagar,272206,173,203,11
01-05-2025,Karnataka,Bengaluru,560099,80,60,18
01-05-2025,Rajasthan,Sirohi,307026,246,301,10
01-05-2025,Uttar Pradesh,Etah,207001,732,361,36
01-05-2025,Maharashtra,Satara,415523,150,32,10
01-05-2025,Uttar Pradesh,Kanpur Nagar,208027,99,191,11
01-05-2025,West Bengal,Alipurduar,735204,16,72,25
01-05-2025,Uttar Pradesh,Sitapur,261201,494,318,10
01-05-2025,West Bengal,North 24 Parganas,743423,251,75,11
01-05-2025,Bihar,West Champaran,845307,173,253,29
01-05-2025,Telangana,Hyderabad,500008,475,129,10
01-05-2025,Meghalaya,West Jaintia Hills,793150,417,416,309
01-05-2025,Uttar Pradesh,Deoria,274001,224,306,10
01-05-2025,Maharashtra,Thane,421302,547,265,20
01-05-2025,Gujarat,Gir Somnath,362720,81,13,12
01-05-2025,Bihar,Jamui,811307,245,292,13
01-05-2025,Uttar Pradesh,Varanasi,221107,176,198,10
01-05-2025,Assam,Charaideo,785692,29,11,10
01-05-2025,West Bengal,Jalpaiguri,735212,20,39,10
01-05-2025,Assam,Udalguri,784525,56,20,28
